controller,repeat,leg,start_x,start_y,goal_x,goal_y,reached,ticks,time_to_goal,cte_mean,cte_max,cte_rms,driven_len,planned_len,len_ratio,dw_rms,dv_rms,effort,mean_abs_w,mean_v,min_clearance,compute_ms_mean,compute_ms_max
pursuit,0,29,-3.561,4.109,-0.65,13.75,1,840,41.94800000000009,0.02940545862025093,0.10588810392447087,0.03544453440994433,14.431258678685674,14.966904978855474,0.9642112847695274,0.0662547831362393,0.016920346902123812,0.24812795605699237,0.23067753328138565,0.33843255781633147,0.4000000059604645,0.051966340002504045,0.12499200238380581
pursuit,1,0,-0.817,13.579,-2.05,-5.55,0,3001,150.0,0.022975054077743636,0.12390614548685974,0.029483800611118976,48.8958547858587,119.06438121308706,0.4106673573379666,0.03619611827530938,0.011567593572479428,0.19483217255467727,0.23414031297486637,0.31992766858262606,0.4000000059604645,0.2557397484842589,0.46254199696704745
pursuit,1,1,4.086,8.492,-5.95,-13.55,0,3001,150.0,0.021076482555176735,0.09748498453072388,0.02694142552366096,51.31895335204869,84.11686268168127,0.6100911483854566,0.014498756103139498,0.011073572729963645,0.1765246928131044,0.2013050389591234,0.33895596883270124,0.4000000059604645,0.17384246020374267,0.4246809985488653
pursuit,1,2,7.447,-3.384,-0.95,-6.15,1,903,45.100000000000136,0.019314501531282446,0.08674412315321156,0.024251033079605227,16.425387755967048,17.091169079221405,0.9610453023916438,0.013842041751845724,0.016801249972353664,0.17747950344849814,0.17675960669876534,0.3580386047849523,0.4000000059604645,0.054364118464383916,0.2295419981237501
pursuit,1,3,-1.176,-6.092,-5.95,-13.65,1,767,38.30000000000018,0.02308197684164907,0.10557319061319409,0.028817512718086104,13.95384393064523,14.584062260676054,0.9567871887292937,0.06780768680899353,0.019753182797139637,0.20051583125133393,0.17866236607853012,0.3630674995752463,0.4000000059604645,0.05226914719371866,0.6482119933934882
pursuit,1,4,-5.854,-13.419,-1.25,-6.05,1,779,38.899999999999636,0.028309264356444763,0.130181927155665,0.03763139227623945,13.988824936215853,14.384062257695822,0.9725225520858332,0.04299033734422426,0.017161651355699754,0.27342344357626114,0.22422672196009516,0.35142735157184685,0.4000000059604645,0.048264330998720635,0.1272750087082386
pursuit,1,5,-1.117,-6.247,4.25,-1.25,1,620,30.949999999999818,0.020117304991630953,0.061088745552841106,0.024847850643935118,11.151666292203922,11.67695543617024,0.9550148883552988,0.01949663235319618,0.015471705153701098,0.18153236475612536,0.17920721987755225,0.3558277724850549,0.4000000059604645,0.04757963575802052,0.0917389988899231
pursuit,1,6,4.254,-1.499,7.55,1.95,1,1142,57.05000000000018,0.02189660154873757,0.10526749976254067,0.030678580189566908,21.266737157491864,21.64974779091221,0.9823087715792643,0.017540789995863424,0.014015815997660516,0.19077835039593302,0.16351474606124095,0.3683125464084503,0.4000000059604645,0.04743016726325548,0.12264499673619866
pursuit,1,7,7.714,2.135,3.95,-7.55,1,1153,57.600000000000364,0.02416227782226341,0.11238485836700166,0.03170584053980897,20.34312327485476,21.12253998919199,0.9631002372472232,0.057603819877372335,0.014376836896932255,0.24295696203290992,0.2137021765916914,0.34881276002760087,0.30000000447034836,0.06302967375784091,0.27557500288821757
pursuit,1,8,3.93,-7.795,4.35,3.55,1,1511,75.5,0.02039266058528993,0.12086121365316593,0.026985781563224214,25.98040646369015,26.599495332975028,0.9767255407843246,0.05036885602921109,0.012115823856511384,0.2283812213013349,0.22305136014521892,0.33755413687587943,0.4000000059604645,0.07328184909839984,0.2424420090392232
