controller,repeat,leg,start_x,start_y,goal_x,goal_y,reached,ticks,time_to_goal,cte_mean,cte_max,cte_rms,driven_len,planned_len,len_ratio,dw_rms,dv_rms,effort,mean_abs_w,mean_v,min_clearance,compute_ms_mean,compute_ms_max
mppi,0,24,-8.674,9.288,-2.35,12.25,1,546,27.25,0.03825962658219544,0.1071880131389544,0.04510859506515955,11.86394206548176,13.07817478793201,0.9071557964211724,0.2446924228795211,0.018902097865985876,0.40482247077905686,0.394050695519399,0.42398244566679794,0.4000000059604645,3.5930908723078043,5.4612859967164695
mppi,0,25,-2.312,12.006,-7.65,8.95,1,629,31.40000000000009,0.04414289084277983,0.1313514149368837,0.05278511539707027,12.80399474430144,14.08528158412562,0.909033636837746,0.23306706572805022,0.018476218212706255,0.4840289719432579,0.4462603285227161,0.4008642045596711,0.4000000059604645,3.6659499201455357,5.032589004258625
mppi,0,26,-7.892,8.953,1.25,2.55,1,1171,58.5,0.029248330335488196,0.12083335484298274,0.03638164654381062,25.413712628818896,26.955130256884807,0.9428154264744387,0.2737895319119416,0.022544672402455668,0.34562815281637616,0.32556286245337723,0.42734467339428606,0.4000000059604645,3.5586780836036427,4.828908000490628
mppi,0,27,1.484,2.519,-8.75,9.35,1,1243,62.09900000000016,0.032893068393296886,0.24112202973741148,0.04531741668768967,26.23175385806817,27.67939433638911,0.9476997053935614,0.25756657329019345,0.016526466580330176,0.3854283758402865,0.35015956798413705,0.41661348785029484,0.4000000059604645,3.6269488576159956,5.151943987584673
mppi,0,28,-8.554,9.207,-3.75,3.95,1,1197,59.799999999999955,0.03598600433133737,0.13300463263583298,0.044461997024492744,25.80620510508789,27.710765186755047,0.9312700292167507,0.2631471554156061,0.01656026117173625,0.36232838839085385,0.3435177799219351,0.4263938271186098,0.4000000059604645,3.5989468662877804,4.976031996193342
mppi,0,29,-3.546,4.06,-0.65,13.75,1,697,34.80000000000018,0.035614052479703714,0.20516191547473994,0.04756411279651736,14.339114282551991,15.00832633571001,0.9554106142024823,0.27649704306697576,0.017673348797903814,0.4069841551030904,0.3504306202066509,0.4086246379799868,0.4000000059604645,3.56831448246612,5.051902000559494
mppi,1,0,-0.807,13.567,-2.05,-5.55,0,3001,150.0,0.0375764576529655,0.1792754355477637,0.04636046632012441,64.64560321663822,119.06438121308706,0.5429466189467975,0.26080195220941965,0.016606034219677386,0.3619606251571689,0.3410875249660174,0.42372586703230375,0.4000000059604645,3.550245411917221,6.296608000411652
mppi,1,1,9.009,8.172,-5.95,-13.55,1,2949,147.4000000000001,0.025494506483460834,0.10188009252866276,0.03206525480650275,64.08617422415455,66.31320442374016,0.9664164894618132,0.29339342410927177,0.014958765043780345,0.32376391746663863,0.298424713731472,0.43321163500805543,0.4000000059604645,3.5985083204795387,5.813629992189817
mppi,1,2,-5.838,-13.336,-0.95,-6.15,1,663,33.09999999999991,0.030871792489240334,0.1883761739978027,0.04337050625795303,13.742238269828949,14.142640897861053,0.9716882701806661,0.3084156484698725,0.022055719050439297,0.4238668266221723,0.35439367762872676,0.41051797222302616,0.30000000447034836,3.5412074960664626,4.981138001312502
mppi,1,3,-0.981,-6.387,-5.95,-13.65,1,668,33.350000000000136,0.03670101710875568,0.1787005494967704,0.047355429479888994,13.7243133366015,14.201219542496634,0.966417940060147,0.2803167608396424,0.020211220772463675,0.42863467659639287,0.3561825270330101,0.4054134996599023,0.30000000447034836,3.649577348973863,5.866113002412021
mppi,1,4,-5.816,-13.441,-1.25,-6.05,1,682,34.049999999999955,0.03181013371962633,0.16860526548213314,0.04167583580913195,13.93480408531199,14.384062257695822,0.968766947449531,0.3011973619811317,0.01898107682784304,0.42550737013122836,0.36064666638221254,0.4073995643471357,0.4000000059604645,3.545336878462148,5.833786999573931
mppi,1,5,-1.123,-6.255,4.25,-1.25,1,509,25.40000000000009,0.02432556489658513,0.09721017583738156,0.029842631158237844,10.948897065381646,11.67695543617024,0.9376499829284798,0.2807744459095578,0.02278600653501128,0.31261118470181487,0.28734641991246673,0.4289612526722248,0.4000000059604645,3.5426401732338975,6.825001997640356
mppi,1,6,4.29,-1.49,7.55,1.95,1,965,48.200000000000045,0.024478631029181085,0.10146673584043919,0.032964253835957136,20.90767043250958,21.64974779091221,0.9657235102427324,0.30459939141048115,0.016902785923122783,0.3380043747303837,0.29744427241612137,0.43293235775017236,0.4000000059604645,3.5833013683546655,4.932014999212697
mppi,1,7,7.724,2.122,3.95,-7.55,1,965,48.200000000000045,0.03218062382629861,0.18084550116900153,0.043969591813991335,20.289385938419343,21.12253998919199,0.9605561617495361,0.2863584208657196,0.017484892553097802,0.40392146195890716,0.3414414316899373,0.41710843768286965,0.30000000447034836,3.602337600121038,5.058861992438324
mppi,1,8,3.952,-7.789,4.35,3.55,1,1216,60.75,0.029289025379337395,0.18395427692865418,0.039878782909404456,25.710524375036997,26.599495332975028,0.9665794051048786,0.2784220648649877,0.015844850644646052,0.386853353626509,0.34010184243261665,0.4193708919072778,0.4000000059604645,3.58160626965879,5.035392998252064
mppi,1,9,4.271,3.319,7.65,9.25,1,681,34.0,0.03428421613875223,0.12052379776034448,0.04288173845593039,14.866466426899704,15.86396126707037,0.9371219569073699,0.2736132644295965,0.016762258904529963,0.3442955293993598,0.3311878314245602,0.42926747086582057,0.4000000059604645,3.5897888662746564,5.640607996610925
mppi,1,10,7.882,9.277,2.75,6.35,1,827,41.299999999999955,0.033821697487102176,0.18303439257483056,0.044189725202741684,17.637256249765986,18.952186412479364,0.9306185505938491,0.23854108598668805,0.01941239058389515,0.3933693316089954,0.3690154948273003,0.41971986068786565,0.4000000059604645,3.6337528296442536,5.385727999964729
mppi,1,11,2.667,6.578,5.85,11.15,1,707,35.299999999999955,0.036800597493175935,0.18695735604676672,0.05046733274078992,14.524093907927327,15.889444667044005,0.9140718390272929,0.22710155058061268,0.0184680977258346,0.4512387067994883,0.4131064758474753,0.40197448109688555,0.30000000447034836,3.5766874724219235,4.945783002767712
mppi,1,12,5.846,11.384,0.75,-1.25,1,1282,64.04999999999995,0.03696280197093891,0.2163920139988946,0.04649209658264049,26.872300290146928,28.836248603119962,0.9318930718068319,0.24603609393162748,0.0206004306842017,0.4030580813677451,0.3745039094635797,0.41479387072752355,0.4000000059604645,3.5971869336026714,5.138025007909164
mppi,1,13,0.77,-1.486,3.85,7.85,1,681,34.0,0.044537031178771405,0.1916563428010658,0.055320822347722,13.893003182610139,15.002438885317709,0.9260496435820624,0.2434906452956638,0.019778455363816127,0.4390766664455882,0.39337523025629667,0.40421002821497437,0.4000000059604645,3.58246053005661,5.223141997703351
mppi,1,14,3.655,7.707,-2.75,-1.05,1,904,45.15000000000009,0.03588272836033552,0.11394146743728611,0.044129270320843884,18.82385238417818,20.137972867775865,0.9347441526400854,0.24968788523350743,0.02429431040959689,0.4491551441978611,0.40338304987182894,0.4091102667734986,0.4000000059604645,3.6412394678400957,5.921984004089609
mppi,1,15,-2.617,-1.254,1.05,11.35,1,1134,56.65000000000009,0.04204602374803736,0.22442975585361857,0.052937410226822544,23.89807250579172,25.51492821006879,0.9366309914350839,0.24729615151845136,0.018281051353947864,0.42437930482770286,0.3888159094200258,0.4104376320056714,0.4000000059604645,3.5817825889851975,5.310513006406836
mppi,1,16,1.144,11.122,2.75,1.05,1,654,32.65000000000009,0.03660995172686283,0.13234525943484174,0.04697216701101795,13.662757125535554,14.575231085087601,0.9373955751215753,0.24348570778877904,0.018452201032643285,0.4453641613475868,0.3927301140931357,0.40783544898321794,0.4000000059604645,3.5721889649131917,5.094438995001838
mppi,1,17,2.653,1.272,8.35,12.45,1,1181,59.0,0.03489887600086493,0.19214626828404846,0.04440360408795525,24.507405680386242,26.266400083842736,0.9330325283311851,0.2472159167712451,0.018024137409432553,0.4085362773240582,0.3766046051661933,0.4117233901400702,0.4000000059604645,3.56597297787067,4.893011995591223
